s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 2.1387539E+001, 1.2500807E+001,-3.6355267E+000,-1.7240700E+000,-1.0507175E+000, 2.5569462E-003, 0.0000000E+000, 0.0000000E+000, 6.1911518E+000, 6.0930496E+000, 6.5707755E-004, 6.5707755E-004
 2.1534111E+001, 1.2500897E+001,-3.6444866E+000,-1.7090588E+000,-1.0537959E+000, 2.5565510E-003, 0.0000000E+000, 0.0000000E+000, 6.2005637E+000, 6.0961119E+000, 6.5707755E-004, 6.5707755E-004
 2.1680683E+001, 1.2500897E+001,-3.6504777E+000,-1.7063445E+000,-1.0626976E+000, 2.5560979E-003, 0.0000000E+000, 0.0000000E+000, 6.1989097E+000, 6.0839334E+000, 6.5707755E-004, 6.5707755E-004
 2.1827255E+001, 1.2500820E+001,-3.6477460E+000,-1.7140542E+000,-1.0667309E+000, 2.5555861E-003, 0.0000000E+000, 0.0000000E+000, 6.1834639E+000, 6.0748442E+000, 6.5707755E-004, 6.5707755E-004
 2.1973827E+001, 1.2500619E+001,-3.6486618E+000,-1.7344849E+000,-1.0752711E+000, 2.5550211E-003, 0.0000000E+000, 0.0000000E+000, 6.1620292E+000, 6.0447564E+000, 6.5707755E-004, 6.5707755E-004
 2.2120399E+001, 1.2500342E+001,-3.6484138E+000,-1.7576274E+000,-1.0776886E+000, 2.5544195E-003, 0.0000000E+000, 0.0000000E+000, 6.1289531E+000, 6.0191670E+000, 6.5707755E-004, 6.5707755E-004
 2.2266970E+001, 1.2500052E+001,-3.6612956E+000,-1.7826667E+000,-1.0852924E+000, 2.5538014E-003, 0.0000000E+000, 0.0000000E+000, 6.0950331E+000, 5.9733511E+000, 6.5707755E-004, 6.5707755E-004
 2.2413542E+001, 1.2499809E+001,-3.6429635E+000,-1.8046342E+000,-1.0869656E+000, 2.5531976E-003, 0.0000000E+000, 0.0000000E+000, 6.0421509E+000, 5.9677985E+000, 6.5707755E-004, 6.5707755E-004
 2.2560114E+001, 1.2499596E+001,-3.6334774E+000,-1.8236869E+000,-1.0928361E+000, 2.5526206E-003, 0.0000000E+000, 0.0000000E+000, 6.0255471E+000, 5.9521482E+000, 6.5707755E-004, 6.5707755E-004
 2.2706686E+001, 1.2499470E+001,-3.6204144E+000,-1.8396067E+000,-1.0911719E+000, 2.5521091E-003, 0.0000000E+000, 0.0000000E+000, 5.9986938E+000, 5.9508293E+000, 6.5707755E-004, 6.5707755E-004
 2.2853258E+001, 1.2499403E+001,-4.2871746E+000,-1.8590321E+000,-1.0906009E+000, 2.5516669E-003, 0.0000000E+000, 0.0000000E+000, 5.9791306E+000, 5.2651468E+000, 6.5707755E-004, 6.5707755E-004
 2.2999828E+001, 1.2499651E+001,-4.0073069E+000,-1.8674871E+000,-1.0884278E+000, 2.5514353E-003, 0.0000000E+000, 0.0000000E+000, 5.2739022E+000, 5.5389802E+000, 6.5707755E-004, 6.5707755E-004
 2.3146400E+001, 1.2498917E+001,-3.8753579E+000,-1.8610370E+000,-1.0914811E+000, 2.5508324E-003, 0.0000000E+000, 0.0000000E+000, 5.5277417E+000, 5.6735915E+000, 6.5707755E-004, 6.5707755E-004
 2.3292973E+001, 1.2498899E+001,-3.8020472E+000,-1.8573075E+000,-1.0943012E+000, 2.5504212E-003, 0.0000000E+000, 0.0000000E+000, 5.6377842E+000, 5.7477935E+000, 6.5707755E-004, 6.5707755E-004
 2.3439545E+001, 1.2499135E+001,-3.7478767E+000,-1.8716760E+000,-1.0955236E+000, 2.5501331E-003, 0.0000000E+000, 0.0000000E+000, 5.6874897E+000, 5.7866084E+000, 6.5707755E-004, 6.5707755E-004
 2.3586117E+001, 1.2499416E+001,-3.1561369E+000,-1.8622933E+000,-1.0995325E+000, 2.5499010E-003, 0.0000000E+000, 0.0000000E+000, 5.7062466E+000, 6.3840030E+000, 6.5707755E-004, 6.5707755E-004
 2.3732689E+001, 1.2499420E+001,-3.3015319E+000,-1.8675218E+000,-1.1048336E+000, 2.5495295E-003, 0.0000000E+000, 0.0000000E+000, 6.2764849E+000, 6.2280826E+000, 6.5707755E-004, 6.5707755E-004
 2.3879259E+001, 1.2500360E+001,-3.7241148E+000,-1.8791429E+000,-1.1102048E+000, 2.5495484E-003, 0.0000000E+000, 0.0000000E+000, 6.1027767E+000, 5.7894474E+000, 6.5707755E-004, 6.5707755E-004
 2.4025831E+001, 1.2500947E+001,-3.6737474E+000,-1.8727938E+000,-1.1340163E+000, 2.5494509E-003, 0.0000000E+000, 0.0000000E+000, 5.6352461E+000, 5.8229391E+000, 6.5707755E-004, 6.5707755E-004
 2.4172403E+001, 1.2499863E+001,-3.6350125E+000,-1.8906480E+000,-1.1165992E+000, 2.5491856E-003, 0.0000000E+000, 0.0000000E+000, 5.6787967E+000, 5.8601526E+000, 6.5707755E-004, 6.5707755E-004
 2.4318975E+001, 1.2499310E+001,-3.6407194E+000,-1.8891698E+000,-1.1207464E+000, 2.5488691E-003, 0.0000000E+000, 0.0000000E+000, 5.7031410E+000, 5.8512229E+000, 6.5707755E-004, 6.5707755E-004
 2.4465548E+001, 1.2499569E+001,-3.6415378E+000,-1.8953975E+000,-1.1265858E+000, 2.5485752E-003, 0.0000000E+000, 0.0000000E+000, 5.6920032E+000, 5.8385961E+000, 6.5707755E-004, 6.5707755E-004
 2.4612118E+001, 1.2500194E+001,-3.6445830E+000,-1.8825792E+000,-1.1320134E+000, 2.5484206E-003, 0.0000000E+000, 0.0000000E+000, 5.6849117E+000, 5.8435667E+000, 6.5707755E-004, 6.5707755E-004
 2.4758690E+001, 1.2500855E+001,-3.6490261E+000,-1.8688578E+000,-1.1411433E+000, 2.5485041E-003, 0.0000000E+000, 0.0000000E+000, 5.6863509E+000, 5.8443767E+000, 6.5707755E-004, 6.5707755E-004
 2.4905262E+001, 1.2501518E+001,-3.6492527E+000,-1.8575068E+000,-1.1417941E+000, 2.5489165E-003, 0.0000000E+000, 0.0000000E+000, 5.6908519E+000, 5.8555132E+000, 6.5707755E-004, 6.5707755E-004
 2.5051834E+001, 1.2502107E+001,-3.6483511E+000,-1.8494590E+000,-1.1483460E+000, 2.5497294E-003, 0.0000000E+000, 0.0000000E+000, 5.7004872E+000, 5.8585008E+000, 6.5707755E-004, 6.5707755E-004
 2.5198406E+001, 1.2502557E+001,-3.6496167E+000,-1.8570208E+000,-1.1530664E+000, 2.5509336E-003, 0.0000000E+000, 0.0000000E+000, 5.7053340E+000, 5.8454037E+000, 6.5707755E-004, 6.5707755E-004
 2.5344978E+001, 1.2502825E+001,-3.6617471E+000,-1.8671796E+000,-1.1564436E+000, 2.5524421E-003, 0.0000000E+000, 0.0000000E+000, 5.6953765E+000, 5.8200067E+000, 6.5707755E-004, 6.5707755E-004
 2.5491549E+001, 1.2502843E+001,-3.6649818E+000,-1.8950255E+000,-1.1598153E+000, 2.5541192E-003, 0.0000000E+000, 0.0000000E+000, 5.6607952E+000, 5.7855742E+000, 6.5707755E-004, 6.5707755E-004
 2.5638121E+001, 1.2502570E+001,-3.6658432E+000,-1.9332852E+000,-1.1572025E+000, 2.5557673E-003, 0.0000000E+000, 0.0000000E+000, 5.6210666E+000, 5.7487946E+000, 6.5707755E-004, 6.5707755E-004
 2.5784693E+001, 1.2502378E+001,-3.0531850E+000,-1.9674896E+000,-1.1586842E+000, 2.5573025E-003, 0.0000000E+000, 0.0000000E+000, 5.5768434E+000, 6.3255769E+000, 6.5707755E-004, 6.5707755E-004
 2.5931265E+001, 1.2502004E+001,-3.2728146E+000,-2.0255841E+000,-1.1571324E+000, 2.5585925E-003, 0.0000000E+000, 0.0000000E+000, 6.1496786E+000, 6.0490316E+000, 6.5707755E-004, 6.5707755E-004
 2.6077837E+001, 1.2502660E+001,-3.3868756E+000,-2.0829697E+000,-1.1546054E+000, 2.5598156E-003, 0.0000000E+000, 0.0000000E+000, 5.8726272E+000, 5.8807690E+000, 6.5707755E-004, 6.5707755E-004
 2.6224407E+001, 1.2502467E+001,-3.0166499E+000,-2.1370567E+000,-1.1501448E+000, 2.5606836E-003, 0.0000000E+000, 0.0000000E+000, 5.6980333E+000, 6.2011763E+000, 6.5707755E-004, 6.5707755E-004
 2.6370979E+001, 1.2501031E+001,-3.1667063E+000,-2.2049180E+000,-1.1462805E+000, 2.5611454E-003, 0.0000000E+000, 0.0000000E+000, 6.0111205E+000, 5.9856876E+000, 6.5707755E-004, 6.5707755E-004
 2.6517551E+001, 1.2500634E+001,-3.2418802E+000,-2.2869483E+000,-1.1420909E+000, 2.5611720E-003, 0.0000000E+000, 0.0000000E+000, 5.7857953E+000, 5.8322754E+000, 6.5707755E-004, 6.5707755E-004
 2.6664124E+001, 1.2499543E+001,-3.3038140E+000,-2.3825260E+000,-1.1408613E+000, 2.5608108E-003, 0.0000000E+000, 0.0000000E+000, 5.6241744E+000, 5.6749026E+000, 6.5707755E-004, 6.5707755E-004
 2.6810696E+001, 1.2498314E+001,-3.3425094E+000,-2.4872689E+000,-1.1373014E+000, 2.5601554E-003, 0.0000000E+000, 0.0000000E+000, 5.4642312E+000, 5.5337949E+000, 6.5707755E-004, 6.5707755E-004
 2.6957268E+001, 1.2497358E+001,-3.3799823E+000,-2.5978487E+000,-1.1342052E+000, 2.5593503E-003, 0.0000000E+000, 0.0000000E+000, 5.3183628E+000, 5.3878816E+000, 6.5707755E-004, 6.5707755E-004
 2.7118496E+001, 1.2142013E+001,-3.4293763E+000,-2.7263290E+000,-1.1338107E+000, 2.5585313E-003, 0.0000000E+000, 0.0000000E+000, 5.1647705E+000, 4.8550556E+000, 6.5707755E-004, 6.5707755E-004
 2.7279724E+001, 1.2323386E+001,-3.3842570E+000,-2.8356313E+000,-1.1331146E+000, 2.5578635E-003, 0.0000000E+000, 0.0000000E+000, 4.6333758E+000, 4.9729410E+000, 6.5707755E-004, 6.5707755E-004
 2.7440954E+001, 1.2412099E+001,-3.4399822E+000,-2.9408520E+000,-1.1333806E+000, 2.5574820E-003, 0.0000000E+000, 0.0000000E+000, 4.7500524E+000, 4.9004418E+000, 6.5707755E-004, 6.5707755E-004
 2.7602182E+001, 1.2457104E+001,-3.5067182E+000,-3.0341151E+000,-1.1436365E+000, 2.5576029E-003, 0.0000000E+000, 0.0000000E+000, 4.6862205E+000, 4.7751919E+000, 6.5707755E-004, 6.5707755E-004
 2.7763412E+001, 1.2480178E+001,-3.5488779E+000,-3.1077748E+000,-1.1465428E+000, 2.5581733E-003, 0.0000000E+000, 0.0000000E+000, 4.5844296E+000, 4.6795409E+000, 6.5707755E-004, 6.5707755E-004
 2.7924641E+001, 1.2491816E+001,-3.5725185E+000,-3.1668966E+000,-1.1493423E+000, 2.5591080E-003, 0.0000000E+000, 0.0000000E+000, 4.5028843E+000, 4.6056181E+000, 6.5707755E-004, 6.5707755E-004
 2.8055061E+001, 1.3280769E+001,-3.5526628E+000,-3.2138526E+000,-1.1628199E+000, 2.5600040E-003, 0.0000000E+000, 0.0000000E+000, 4.4324516E+000, 5.3539939E+000, 6.5707755E-004, 6.5707755E-004
 2.8185484E+001, 1.2937601E+001,-3.7197132E+000,-3.2568097E+000,-1.1658917E+000, 2.5609744E-003, 0.0000000E+000, 0.0000000E+000, 5.2197197E+000, 4.7977470E+000, 6.5707755E-004, 6.5707755E-004
 2.8315905E+001, 1.2746212E+001,-4.5813694E+000,-3.2926123E+000,-1.1783623E+000, 2.5618725E-003, 0.0000000E+000, 0.0000000E+000, 4.6862249E+000, 3.6964301E+000, 6.5707755E-004, 6.5707755E-004
 2.8446327E+001, 1.2638038E+001,-4.0795867E+000,-3.2924435E+000,-1.1738871E+000, 2.5626058E-003, 0.0000000E+000, 0.0000000E+000, 3.6182084E+000, 4.0946837E+000, 6.5707755E-004, 6.5707755E-004
 2.8576748E+001, 1.2575210E+001,-3.8900263E+000,-3.2808607E+000,-1.1618502E+000, 2.5627479E-003, 0.0000000E+000, 0.0000000E+000, 4.0364943E+000, 4.2450350E+000, 6.5707755E-004, 6.5707755E-004
 2.8707170E+001, 1.2540668E+001,-3.8103879E+000,-3.2548728E+000,-1.1634793E+000, 2.5627709E-003, 0.0000000E+000, 0.0000000E+000, 4.2145605E+000, 4.3144908E+000, 6.5707755E-004, 6.5707755E-004
 2.8837591E+001, 1.2522045E+001,-3.7543087E+000,-3.2106967E+000,-1.1479857E+000, 2.5627502E-003, 0.0000000E+000, 0.0000000E+000, 4.3128404E+000, 4.4116163E+000, 6.5707755E-004, 6.5707755E-004
 2.8968014E+001, 1.2512093E+001,-3.7376313E+000,-3.1551725E+000,-1.1523532E+000, 2.5627562E-003, 0.0000000E+000, 0.0000000E+000, 4.4237350E+000, 4.4694988E+000, 6.5707755E-004, 6.5707755E-004
 2.9098434E+001, 1.2506926E+001,-3.7300976E+000,-3.0849118E+000,-1.1588762E+000, 2.5628215E-003, 0.0000000E+000, 0.0000000E+000, 4.5132887E+000, 4.5356027E+000, 6.5707755E-004, 6.5707755E-004
 2.9228857E+001, 1.2504289E+001,-3.7071138E+000,-3.0036568E+000,-1.1688436E+000, 2.5629602E-003, 0.0000000E+000, 0.0000000E+000, 4.6123865E+000, 4.6272376E+000, 6.5707755E-004, 6.5707755E-004
 2.9359278E+001, 1.2502829E+001,-3.7023191E+000,-2.9274442E+000,-1.1767079E+000, 2.5631368E-003, 0.0000000E+000, 0.0000000E+000, 4.7275981E+000, 4.6989210E+000, 6.5707755E-004, 6.5707755E-004
 2.9489700E+001, 1.2501842E+001,-3.7009351E+000,-2.8579377E+000,-1.1820806E+000, 2.5632934E-003, 0.0000000E+000, 0.0000000E+000, 4.8150985E+000, 4.7634521E+000, 6.5707755E-004, 6.5707755E-004
 2.9620121E+001, 1.2501051E+001,-3.6842608E+000,-2.7925053E+000,-1.1858957E+000, 2.5633842E-003, 0.0000000E+000, 0.0000000E+000, 4.8958801E+000, 4.8409521E+000, 6.5707755E-004, 6.5707755E-004
 2.9750544E+001, 1.2500351E+001,-3.6844403E+000,-2.7440821E+000,-1.1933454E+000, 2.5633814E-003, 0.0000000E+000, 0.0000000E+000, 4.9836172E+000, 4.8810468E+000, 6.5707755E-004, 6.5707755E-004
 2.9880964E+001, 1.2499860E+001,-3.6869833E+000,-2.7027791E+000,-1.2004738E+000, 2.5632891E-003, 0.0000000E+000, 0.0000000E+000, 5.0230305E+000, 4.9121868E+000, 6.5707755E-004, 6.5707755E-004
 3.0011387E+001, 1.2499488E+001,-3.6764783E+000,-2.6666670E+000,-1.2139795E+000, 2.5631354E-003, 0.0000000E+000, 0.0000000E+000, 5.0651067E+000, 4.9449268E+000, 6.5707755E-004, 6.5707755E-004
 3.0154850E+001, 1.2178936E+001,-3.6812956E+000,-2.6339935E+000,-1.2230808E+000, 2.5629331E-003, 0.0000000E+000, 0.0000000E+000, 5.1165477E+000, 4.6431293E+000, 6.5707755E-004, 6.5707755E-004
 3.0298313E+001, 1.2330325E+001,-3.6130925E+000,-2.5891083E+000,-1.2292696E+000, 2.5626519E-003, 0.0000000E+000, 0.0000000E+000, 4.8194409E+000, 4.9014175E+000, 6.5707755E-004, 6.5707755E-004
 3.0441778E+001, 1.2410339E+001,-3.6463910E+000,-2.5482544E+000,-1.2346646E+000, 2.5623419E-003, 0.0000000E+000, 0.0000000E+000, 5.0814682E+000, 4.9835913E+000, 6.5707755E-004, 6.5707755E-004
 3.0585241E+001, 1.2453346E+001,-3.6824102E+000,-2.5077168E+000,-1.2397626E+000, 2.5620868E-003, 0.0000000E+000, 0.0000000E+000, 5.1610624E+000, 5.0260187E+000, 6.5707755E-004, 6.5707755E-004
 3.0728704E+001, 1.2476303E+001,-3.7115271E+000,-2.4744770E+000,-1.2560942E+000, 2.5618977E-003, 0.0000000E+000, 0.0000000E+000, 5.2011532E+000, 5.0367670E+000, 6.5707755E-004, 6.5707755E-004
 3.0872169E+001, 1.2488327E+001,-3.7331652E+000,-2.4319294E+000,-1.2592025E+000, 2.5617931E-003, 0.0000000E+000, 0.0000000E+000, 5.2167913E+000, 5.0665917E+000, 6.5707755E-004, 6.5707755E-004
 3.1015633E+001, 1.2494498E+001,-3.7487791E+000,-2.3931710E+000,-1.2663210E+000, 2.5617764E-003, 0.0000000E+000, 0.0000000E+000, 5.2380596E+000, 5.0887888E+000, 6.5707755E-004, 6.5707755E-004
 3.1159096E+001, 1.2497668E+001,-3.7548234E+000,-2.3541375E+000,-1.2699675E+000, 2.5618557E-003, 0.0000000E+000, 0.0000000E+000, 5.2549117E+000, 5.1213019E+000, 6.5707755E-004, 6.5707755E-004
 3.1302561E+001, 1.2499271E+001,-3.7492807E+000,-2.3174534E+000,-1.2745914E+000, 2.5620046E-003, 0.0000000E+000, 0.0000000E+000, 5.2821034E+000, 5.1605076E+000, 6.5707755E-004, 6.5707755E-004
 3.1446024E+001, 1.2500062E+001,-3.7421573E+000,-2.2795935E+000,-1.2761450E+000, 2.5621610E-003, 0.0000000E+000, 0.0000000E+000, 5.3147955E+000, 5.2047283E+000, 6.5707755E-004, 6.5707755E-004
 3.1589487E+001, 1.2500410E+001,-3.7339982E+000,-2.2386544E+000,-1.2761115E+000, 2.5622524E-003, 0.0000000E+000, 0.0000000E+000, 5.3532471E+000, 5.2542083E+000, 6.5707755E-004, 6.5707755E-004
 3.1732952E+001, 1.2500585E+001,-3.7217177E+000,-2.1949853E+000,-1.2780376E+000, 2.5622027E-003, 0.0000000E+000, 0.0000000E+000, 5.3960040E+000, 5.3084063E+000, 6.5707755E-004, 6.5707755E-004
 3.1876415E+001, 1.2500786E+001,-3.7132408E+000,-2.1474675E+000,-1.2795307E+000, 2.5619276E-003, 0.0000000E+000, 0.0000000E+000, 5.4441287E+000, 5.3631089E+000, 6.5707755E-004, 6.5707755E-004
 3.2019878E+001, 1.2501064E+001,-3.7114425E+000,-2.0965355E+000,-1.2799257E+000, 2.5613913E-003, 0.0000000E+000, 0.0000000E+000, 5.4956542E+000, 5.4157216E+000, 6.5707755E-004, 6.5707755E-004
 3.2163342E+001, 1.2501335E+001,-3.7139129E+000,-2.0446463E+000,-1.2884277E+000, 2.5605763E-003, 0.0000000E+000, 0.0000000E+000, 5.5444892E+000, 5.4569088E+000, 6.5707755E-004, 6.5707755E-004
 3.2306808E+001, 1.2501512E+001,-3.7274785E+000,-1.9929455E+000,-1.2851039E+000, 2.5595007E-003, 0.0000000E+000, 0.0000000E+000, 5.5895362E+000, 5.4985436E+000, 6.5707755E-004, 6.5707755E-004
 3.2450272E+001, 1.2501594E+001,-3.3603069E+000,-1.9350688E+000,-1.2876470E+000, 2.5582052E-003, 0.0000000E+000, 0.0000000E+000, 5.6243289E+000, 5.9211295E+000, 6.5707755E-004, 6.5707755E-004
 3.2593735E+001, 1.2501001E+001,-3.5270491E+000,-1.8869806E+000,-1.2928548E+000, 2.5566919E-003, 0.0000000E+000, 0.0000000E+000, 6.0463873E+000, 5.7966734E+000, 6.5707755E-004, 6.5707755E-004
 3.2737198E+001, 1.2501613E+001,-3.6366612E+000,-1.8380231E+000,-1.2989823E+000, 2.5549974E-003, 0.0000000E+000, 0.0000000E+000, 5.9253969E+000, 5.7305019E+000, 6.5707755E-004, 6.5707755E-004
 3.2880661E+001, 1.2501489E+001,-3.7154834E+000,-1.7931864E+000,-1.2992925E+000, 2.5531308E-003, 0.0000000E+000, 0.0000000E+000, 5.8624539E+000, 5.6960803E+000, 6.5707755E-004, 6.5707755E-004
 3.3024124E+001, 1.2501144E+001,-2.9674791E+000,-1.7354396E+000,-1.3033224E+000, 2.5508162E-003, 0.0000000E+000, 0.0000000E+000, 5.8267775E+000, 6.4974539E+000, 6.5707755E-004, 6.5707755E-004
 3.3167591E+001, 1.2500744E+001,-3.2943516E+000,-1.7018826E+000,-1.3088598E+000, 2.5469609E-003, 0.0000000E+000, 0.0000000E+000, 6.6314522E+000, 6.1981972E+000, 6.5707755E-004, 6.5707755E-004
 3.3311054E+001, 1.2500778E+001,-3.4190604E+000,-1.6682714E+000,-1.3111444E+000, 2.5392379E-003, 0.0000000E+000, 0.0000000E+000, 6.3369087E+000, 6.1048411E+000, 6.5707755E-004, 6.5707755E-004
 3.3454517E+001, 1.2500592E+001,-4.3097824E+000,-1.6501256E+000,-1.3128918E+000, 2.5242968E-003, 0.0000000E+000, 0.0000000E+000, 6.2449541E+000, 5.2303162E+000, 6.5707755E-004, 6.5707755E-004
 3.3597980E+001, 1.2500409E+001,-3.9583144E+000,-1.6173539E+000,-1.3085540E+000, 2.5314967E-003, 0.0000000E+000, 0.0000000E+000, 5.3675843E+000, 5.6187185E+000, 6.5707755E-004, 6.5707755E-004
 3.3741444E+001, 1.2500106E+001,-3.8658095E+000,-1.5957991E+000,-1.3131265E+000, 2.5438041E-003, 0.0000000E+000, 0.0000000E+000, 5.7494534E+000, 5.7279148E+000, 6.5707755E-004, 6.5707755E-004
 3.3884907E+001, 1.2500009E+001,-3.8211213E+000,-1.5813555E+000,-1.3144204E+000, 2.5497555E-003, 0.0000000E+000, 0.0000000E+000, 5.8563113E+000, 5.7856619E+000, 6.5707755E-004, 6.5707755E-004
 3.4028374E+001, 1.2500007E+001,-3.8045067E+000,-1.5792345E+000,-1.3237720E+000, 2.5529926E-003, 0.0000000E+000, 0.0000000E+000, 5.9069389E+000, 5.7950470E+000, 6.5707755E-004, 6.5707755E-004
 3.4171837E+001, 1.2500037E+001,-3.7929521E+000,-1.5733446E+000,-1.3295823E+000, 2.5551299E-003, 0.0000000E+000, 0.0000000E+000, 5.9174980E+000, 5.8067135E+000, 6.5707755E-004, 6.5707755E-004
 3.4315300E+001, 1.2500076E+001,-3.7600898E+000,-1.5708958E+000,-1.3358075E+000, 2.5566559E-003, 0.0000000E+000, 0.0000000E+000, 5.9206695E+000, 5.8358399E+000, 6.5707755E-004, 6.5707755E-004
 3.4458763E+001, 1.2500101E+001,-3.7370024E+000,-1.5704044E+000,-1.3428701E+000, 2.5578286E-003, 0.0000000E+000, 0.0000000E+000, 5.9423935E+000, 5.8523824E+000, 6.5707755E-004, 6.5707755E-004
 3.4602226E+001, 1.2500121E+001,-3.7203211E+000,-1.5771683E+000,-1.3499159E+000, 2.5587631E-003, 0.0000000E+000, 0.0000000E+000, 5.9492971E+000, 5.8552744E+000, 6.5707755E-004, 6.5707755E-004
 3.4745689E+001, 1.2500146E+001,-3.6885490E+000,-1.5768389E+000,-1.3575852E+000, 2.5595573E-003, 0.0000000E+000, 0.0000000E+000, 5.9439966E+000, 5.8797323E+000, 6.5707755E-004, 6.5707755E-004
 3.4889156E+001, 1.2500168E+001,-3.6647324E+000,-1.5800188E+000,-1.3641404E+000, 2.5602450E-003, 0.0000000E+000, 0.0000000E+000, 5.9566060E+000, 5.8938367E+000, 6.5707755E-004, 6.5707755E-004
 3.5032619E+001, 1.2500174E+001,-3.6193904E+000,-1.5798421E+000,-1.3701814E+000, 2.5608628E-003, 0.0000000E+000, 0.0000000E+000, 5.9573408E+000, 5.9333211E+000, 6.5707755E-004, 6.5707755E-004
 3.5176083E+001, 1.2500177E+001,-3.5800033E+000,-1.5836451E+000,-1.3762120E+000, 2.5614221E-003, 0.0000000E+000, 0.0000000E+000, 5.9783933E+000, 5.9628779E+000, 6.5707755E-004, 6.5707755E-004
 3.5319546E+001, 1.2500167E+001,-3.5624696E+000,-1.5845368E+000,-1.3926031E+000, 2.5619259E-003, 0.0000000E+000, 0.0000000E+000, 5.9918033E+000, 5.9631191E+000, 6.5707755E-004, 6.5707755E-004
 3.5463009E+001, 1.2500131E+001,-3.9657583E+000,-1.5996067E+000,-1.3930351E+000, 2.5623746E-003, 0.0000000E+000, 0.0000000E+000, 5.9810335E+000, 5.5442932E+000, 6.5707755E-004, 6.5707755E-004
 3.5606472E+001, 1.2500176E+001,-3.8312431E+000,-1.6071257E+000,-1.3949487E+000, 2.5627671E-003, 0.0000000E+000, 0.0000000E+000, 5.5389276E+000, 5.6694214E+000, 6.5707755E-004, 6.5707755E-004
 3.5749939E+001, 1.2499969E+001,-3.7915233E+000,-1.6171378E+000,-1.3994100E+000, 2.5631192E-003, 0.0000000E+000, 0.0000000E+000, 5.6447123E+000, 5.6944608E+000, 6.5707755E-004, 6.5707755E-004
 3.5893402E+001, 1.2499793E+001,-3.7417213E+000,-1.6331303E+000,-1.4039990E+000, 2.5634753E-003, 0.0000000E+000, 0.0000000E+000, 5.6483536E+000, 5.7235054E+000, 6.5707755E-004, 6.5707755E-004
 3.6036865E+001, 1.2499614E+001,-3.7206172E+000,-1.6539743E+000,-1.4057655E+000, 2.5638483E-003, 0.0000000E+000, 0.0000000E+000, 5.6622540E+000, 5.7218211E+000, 6.5707755E-004, 6.5707755E-004
 3.6180328E+001, 1.2499455E+001,-3.3069695E+000,-1.6733340E+000,-1.4079484E+000, 2.5642451E-003, 0.0000000E+000, 0.0000000E+000, 5.6455967E+000, 6.1137676E+000, 6.5707755E-004, 6.5707755E-004
 3.6323792E+001, 1.2499204E+001,-3.4313595E+000,-1.7058511E+000,-1.4121736E+000, 2.5646691E-003, 0.0000000E+000, 0.0000000E+000, 6.0248123E+000, 5.9523844E+000, 6.5707755E-004, 6.5707755E-004
 3.6467255E+001, 1.2499350E+001,-3.5059763E+000,-1.7404360E+000,-1.4141195E+000, 2.5651287E-003, 0.0000000E+000, 0.0000000E+000, 5.8553763E+000, 5.8413836E+000, 6.5707755E-004, 6.5707755E-004
 3.6610722E+001, 1.2499459E+001,-3.5474707E+000,-1.7758349E+000,-1.4167245E+000, 2.5655864E-003, 0.0000000E+000, 0.0000000E+000, 5.7383158E+000, 5.7619942E+000, 6.5707755E-004, 6.5707755E-004
 3.6754185E+001, 1.2499490E+001,-3.5754331E+000,-1.8108342E+000,-1.4205433E+000, 2.5660234E-003, 0.0000000E+000, 0.0000000E+000, 5.6585276E+000, 5.6952452E+000, 6.5707755E-004, 6.5707755E-004
 3.6897648E+001, 1.2499490E+001,-3.6025076E+000,-1.8443788E+000,-1.4260739E+000, 2.5664004E-003, 0.0000000E+000, 0.0000000E+000, 5.5933648E+000, 5.6290963E+000, 6.5707755E-004, 6.5707755E-004
 3.7041111E+001, 1.2499474E+001,-3.6238921E+000,-1.8762072E+000,-1.4269322E+000, 2.5667277E-003, 0.0000000E+000, 0.0000000E+000, 5.5312067E+000, 5.5750089E+000, 6.5707755E-004, 6.5707755E-004
 3.7184574E+001, 1.2499453E+001,-3.6426171E+000,-1.9038882E+000,-1.4338730E+000, 2.5669557E-003, 0.0000000E+000, 0.0000000E+000, 5.4779898E+000, 5.5216419E+000, 6.5707755E-004, 6.5707755E-004
 3.7328037E+001, 1.2499436E+001,-3.6599715E+000,-1.9285409E+000,-1.4414071E+000, 2.5670717E-003, 0.0000000E+000, 0.0000000E+000, 5.4296712E+000, 5.4720838E+000, 6.5707755E-004, 6.5707755E-004
 3.7471504E+001, 1.2499452E+001,-3.6770655E+000,-1.9497113E+000,-1.4511495E+000, 2.5670296E-003, 0.0000000E+000, 0.0000000E+000, 5.3883286E+000, 5.4240925E+000, 6.5707755E-004, 6.5707755E-004
 3.7614967E+001, 1.2499477E+001,-3.6900018E+000,-1.9678223E+000,-1.4538804E+000, 2.5668226E-003, 0.0000000E+000, 0.0000000E+000, 5.3499350E+000, 5.3903388E+000, 6.5707755E-004, 6.5707755E-004
 3.7758430E+001, 1.2499511E+001,-3.7052764E+000,-1.9825394E+000,-1.4606993E+000, 2.5664728E-003, 0.0000000E+000, 0.0000000E+000, 5.3197258E+000, 5.3535622E+000, 6.5707755E-004, 6.5707755E-004
