s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.5465863E+001, 1.2501359E+001,-3.6657698E+000,-1.7763491E+000,-1.0084223E+000, 2.5567604E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0525412E+000, 6.0533751E+000, 6.5707755E-004, 6.5707755E-004
 1.5602495E+001, 1.2501222E+001,-3.6504230E+000,-1.7821984E+000,-1.0083639E+000, 2.5571937E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0537362E+000, 6.0627944E+000, 6.5707755E-004, 6.5707755E-004
 1.5739126E+001, 1.2500951E+001,-3.6346523E+000,-1.7922541E+000,-1.0064215E+000, 2.5575287E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0607803E+000, 6.0701809E+000, 6.5707755E-004, 6.5707755E-004
 1.5875758E+001, 1.2500593E+001,-3.6203389E+000,-1.8044560E+000,-1.0034035E+000, 2.5577336E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0670208E+000, 6.0749526E+000, 6.5707755E-004, 6.5707755E-004
 1.6012390E+001, 1.2500240E+001,-3.6109736E+000,-1.8230346E+000,-1.0022870E+000, 2.5577904E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0721784E+000, 6.0665029E+000, 6.5707755E-004, 6.5707755E-004
 1.6149021E+001, 1.2499971E+001,-3.6078448E+000,-1.8305699E+000,-1.0034472E+000, 2.5576973E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0629310E+000, 6.0606669E+000, 6.5707755E-004, 6.5707755E-004
 1.6285654E+001, 1.2499788E+001,-3.6106656E+000,-1.8394301E+000,-9.9733573E-001, 2.5574716E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0594524E+000, 6.0549141E+000, 6.5707755E-004, 6.5707755E-004
 1.6422285E+001, 1.2499684E+001,-3.6185569E+000,-1.8551364E+000,-9.9953129E-001, 2.5571380E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0518695E+000, 6.0290161E+000, 6.5707755E-004, 6.5707755E-004
 1.6558918E+001, 1.2499636E+001,-3.6298183E+000,-1.8585285E+000,-9.9459222E-001, 2.5567278E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0301697E+000, 6.0192536E+000, 6.5707755E-004, 6.5707755E-004
 1.6695549E+001, 1.2499655E+001,-3.6410235E+000,-1.8635664E+000,-9.9672827E-001, 2.5562550E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0202293E+000, 6.0008931E+000, 6.5707755E-004, 6.5707755E-004
 1.6832180E+001, 1.2499686E+001,-3.6498824E+000,-1.8791718E+000,-9.9264699E-001, 2.5557983E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0043529E+000, 5.9805411E+000, 6.5707755E-004, 6.5707755E-004
 1.6968813E+001, 1.2499710E+001,-3.6575184E+000,-1.8841892E+000,-9.9152715E-001, 2.5553686E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9819494E+000, 5.9690307E+000, 6.5707755E-004, 6.5707755E-004
 1.7105444E+001, 1.2499707E+001,-3.6621502E+000,-1.8918859E+000,-9.9104069E-001, 2.5549724E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9690615E+000, 5.9571850E+000, 6.5707755E-004, 6.5707755E-004
 1.7242075E+001, 1.2499644E+001,-3.6626214E+000,-1.9097869E+000,-9.9190960E-001, 2.5546121E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9561173E+000, 5.9378808E+000, 6.5707755E-004, 6.5707755E-004
 1.7378708E+001, 1.2499551E+001,-3.6591968E+000,-1.9123157E+000,-9.9425092E-001, 2.5542773E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9376670E+000, 5.9363419E+000, 6.5707755E-004, 6.5707755E-004
 1.7515339E+001, 1.2499409E+001,-3.6535529E+000,-1.9127130E+000,-9.9982207E-001, 2.5539404E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9382257E+000, 5.9358754E+000, 6.5707755E-004, 6.5707755E-004
 1.7651972E+001, 1.2499231E+001,-3.6466183E+000,-1.9210958E+000,-1.0050945E+000, 2.5535781E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9398181E+000, 5.9289761E+000, 6.5707755E-004, 6.5707755E-004
 1.7788603E+001, 1.2499032E+001,-3.6402277E+000,-1.9140307E+000,-1.0071166E+000, 2.5531712E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9372699E+000, 5.9402100E+000, 6.5707755E-004, 6.5707755E-004
 1.7925234E+001, 1.2498824E+001,-3.6353216E+000,-1.9069557E+000,-1.0094479E+000, 2.5527105E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9491515E+000, 5.9496513E+000, 6.5707755E-004, 6.5707755E-004
 1.8061867E+001, 1.2498650E+001,-3.6326338E+000,-1.9081666E+000,-1.0142254E+000, 2.5521954E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9589913E+000, 5.9461764E+000, 6.5707755E-004, 6.5707755E-004
 1.8198498E+001, 1.2498533E+001,-3.6317720E+000,-1.8984121E+000,-1.0175225E+000, 2.5516464E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9578711E+000, 5.9533778E+000, 6.5707755E-004, 6.5707755E-004
 1.8335131E+001, 1.2498495E+001,-3.6311533E+000,-1.8910117E+000,-1.0199239E+000, 2.5510909E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9664654E+000, 5.9589572E+000, 6.5707755E-004, 6.5707755E-004
 1.8471762E+001, 1.2498518E+001,-3.6315350E+000,-1.8854006E+000,-1.0223529E+000, 2.5505431E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9716197E+000, 5.9617798E+000, 6.5707755E-004, 6.5707755E-004
 1.8608393E+001, 1.2498632E+001,-3.6305194E+000,-1.8897305E+000,-1.0244087E+000, 2.5500369E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9744906E+000, 5.9565234E+000, 6.5707755E-004, 6.5707755E-004
 1.8745026E+001, 1.2498783E+001,-3.6286143E+000,-1.8861366E+000,-1.0281155E+000, 2.5495754E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9694786E+000, 5.9584666E+000, 6.5707755E-004, 6.5707755E-004
 1.8881657E+001, 1.2498944E+001,-3.6259196E+000,-1.8852124E+000,-1.0312315E+000, 2.5491492E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9708410E+000, 5.9591295E+000, 6.5707755E-004, 6.5707755E-004
 1.9018288E+001, 1.2499066E+001,-4.3376671E+000,-1.8942801E+000,-1.0535117E+000, 2.5487310E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9632660E+000, 5.2161559E+000, 6.5707755E-004, 6.5707755E-004
 1.9154921E+001, 1.2499466E+001,-3.4215951E+000,-1.8929493E+000,-1.0281356E+000, 2.5484312E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2339488E+000, 6.1593340E+000, 6.5707755E-004, 6.5707755E-004
 1.9291552E+001, 1.2498373E+001,-3.5448320E+000,-1.9093241E+000,-1.0364530E+000, 2.5475261E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1610028E+000, 6.0103111E+000, 6.5707755E-004, 6.5707755E-004
 1.9428185E+001, 1.2499218E+001,-3.6004733E+000,-1.9132165E+000,-1.0559853E+000, 2.5472424E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0074696E+000, 5.9320906E+000, 6.5707755E-004, 6.5707755E-004
 1.9564816E+001, 1.2499576E+001,-3.6196700E+000,-1.9301154E+000,-1.0493219E+000, 2.5469792E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9385289E+000, 5.9030153E+000, 6.5707755E-004, 6.5707755E-004
 1.9701447E+001, 1.2499581E+001,-3.6177833E+000,-1.9476433E+000,-1.0544247E+000, 2.5466790E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9050029E+000, 5.8822761E+000, 6.5707755E-004, 6.5707755E-004
 1.9838079E+001, 1.2499552E+001,-3.6076105E+000,-1.9580623E+000,-1.0594562E+000, 2.5462933E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8827484E+000, 5.8769694E+000, 6.5707755E-004, 6.5707755E-004
 1.9974710E+001, 1.2499535E+001,-3.5923517E+000,-1.9785838E+000,-1.0644338E+000, 2.5458279E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8770484E+000, 5.8667117E+000, 6.5707755E-004, 6.5707755E-004
 2.0111343E+001, 1.2499554E+001,-3.5771321E+000,-2.0009967E+000,-1.0691971E+000, 2.5453168E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8670839E+000, 5.8547734E+000, 6.5707755E-004, 6.5707755E-004
 2.0247974E+001, 1.2499644E+001,-3.5656660E+000,-2.0212188E+000,-1.0736110E+000, 2.5447944E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8588265E+000, 5.8416925E+000, 6.5707755E-004, 6.5707755E-004
 2.0384605E+001, 1.2499761E+001,-3.5540641E+000,-2.0335488E+000,-1.0776963E+000, 2.5443138E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8430270E+000, 5.8369957E+000, 6.5707755E-004, 6.5707755E-004
 2.0521238E+001, 1.2499976E+001,-3.5427736E+000,-2.0491246E+000,-1.0808204E+000, 2.5439324E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8359614E+000, 5.8298014E+000, 6.5707755E-004, 6.5707755E-004
 2.0657869E+001, 1.2500232E+001,-3.8374803E+000,-2.0800086E+000,-1.0842960E+000, 2.5437028E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8288667E+000, 5.5009905E+000, 6.5707755E-004, 6.5707755E-004
 2.0794502E+001, 1.2500903E+001,-3.7620490E+000,-2.1035186E+000,-1.0898977E+000, 2.5436900E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5015086E+000, 5.5479811E+000, 6.5707755E-004, 6.5707755E-004
 2.0931133E+001, 1.2500438E+001,-3.7266860E+000,-2.1209376E+000,-1.0847882E+000, 2.5438865E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5542577E+000, 5.5705700E+000, 6.5707755E-004, 6.5707755E-004
 2.1067764E+001, 1.2500257E+001,-3.7103475E+000,-2.1411846E+000,-1.0865368E+000, 2.5443464E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5681893E+000, 5.5647325E+000, 6.5707755E-004, 6.5707755E-004
 2.1204397E+001, 1.2500339E+001,-3.6929874E+000,-2.1691675E+000,-1.0861036E+000, 2.5450705E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5625589E+000, 5.5546254E+000, 6.5707755E-004, 6.5707755E-004
 2.1341028E+001, 1.2500455E+001,-3.6795332E+000,-2.1882734E+000,-1.0866087E+000, 2.5460371E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5547960E+000, 5.5485859E+000, 6.5707755E-004, 6.5707755E-004
 2.1477659E+001, 1.2500556E+001,-3.6678745E+000,-2.2182383E+000,-1.0860629E+000, 2.5471604E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5462765E+000, 5.5309274E+000, 6.5707755E-004, 6.5707755E-004
 2.1614292E+001, 1.2500634E+001,-3.6578162E+000,-2.2354175E+000,-1.0834648E+000, 2.5484324E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5324707E+000, 5.5264834E+000, 6.5707755E-004, 6.5707755E-004
 2.1750923E+001, 1.2500730E+001,-3.6478776E+000,-2.2544762E+000,-1.0842194E+000, 2.5497934E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5212165E+000, 5.5167066E+000, 6.5707755E-004, 6.5707755E-004
 2.1887556E+001, 1.2500856E+001,-3.6381997E+000,-2.2717653E+000,-1.0828260E+000, 2.5511729E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5131321E+000, 5.5106159E+000, 6.5707755E-004, 6.5707755E-004
 2.2024187E+001, 1.2500972E+001,-3.6293166E+000,-2.2872566E+000,-1.0736452E+000, 2.5525185E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5095007E+000, 5.5133057E+000, 6.5707755E-004, 6.5707755E-004
 2.2160818E+001, 1.2501079E+001,-3.0109499E+000,-2.3019377E+000,-1.0727534E+000, 2.5537696E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5054442E+000, 6.1179916E+000, 6.5707755E-004, 6.5707755E-004
 2.2297451E+001, 1.2500821E+001,-3.2265878E+000,-2.3162720E+000,-1.0754323E+000, 2.5547928E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1155469E+000, 5.8850836E+000, 6.5707755E-004, 6.5707755E-004
 2.2434082E+001, 1.2501520E+001,-2.9847427E+000,-2.3244440E+000,-1.0686963E+000, 2.5558896E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8840684E+000, 6.1261926E+000, 6.5707755E-004, 6.5707755E-004
 2.2570715E+001, 1.2501056E+001,-3.1301360E+000,-2.3381625E+000,-1.0669775E+000, 2.5567475E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1206453E+000, 5.9683370E+000, 6.5707755E-004, 6.5707755E-004
 2.2707346E+001, 1.2501347E+001,-3.2022775E+000,-2.3488748E+000,-1.0649364E+000, 2.5572877E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9648154E+000, 5.8878153E+000, 6.5707755E-004, 6.5707755E-004
 2.2843977E+001, 1.2501182E+001,-3.2570123E+000,-2.3674578E+000,-1.0633036E+000, 2.5575063E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8848176E+000, 5.8159654E+000, 6.5707755E-004, 6.5707755E-004
 2.2980610E+001, 1.2500799E+001,-3.2894411E+000,-2.3712825E+000,-1.0626288E+000, 2.5574107E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8157417E+000, 5.7800043E+000, 6.5707755E-004, 6.5707755E-004
 2.3117241E+001, 1.2500367E+001,-3.3211605E+000,-2.3775277E+000,-1.0619596E+000, 2.5570000E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7782356E+000, 5.7422766E+000, 6.5707755E-004, 6.5707755E-004
 2.3253872E+001, 1.2500003E+001,-3.3621150E+000,-2.3834218E+000,-1.0618080E+000, 2.5563243E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7407570E+000, 5.6952150E+000, 6.5707755E-004, 6.5707755E-004
 2.3390505E+001, 1.2499765E+001,-3.3957806E+000,-2.3891556E+000,-1.0693020E+000, 2.5554477E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6937209E+000, 5.6480823E+000, 6.5707755E-004, 6.5707755E-004
 2.3527136E+001, 1.2499669E+001,-3.4305410E+000,-2.3976525E+000,-1.0642009E+000, 2.5544993E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6511019E+000, 5.6098291E+000, 6.5707755E-004, 6.5707755E-004
 2.3663769E+001, 1.2499807E+001,-3.4681225E+000,-2.4080840E+000,-1.0705270E+000, 2.5536666E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6063101E+000, 5.5556274E+000, 6.5707755E-004, 6.5707755E-004
 2.3800400E+001, 1.2500091E+001,-3.4988766E+000,-2.4211097E+000,-1.0716811E+000, 2.5531076E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5509325E+000, 5.5109762E+000, 6.5707755E-004, 6.5707755E-004
 2.3937031E+001, 1.2500464E+001,-3.5284911E+000,-2.4409979E+000,-1.0757718E+000, 2.5529056E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5055660E+000, 5.4577562E+000, 6.5707755E-004, 6.5707755E-004
 2.4073664E+001, 1.2500922E+001,-3.5536068E+000,-2.4627958E+000,-1.0800453E+000, 2.5530936E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4509460E+000, 5.4070272E+000, 6.5707755E-004, 6.5707755E-004
 2.4210295E+001, 1.2501408E+001,-3.5686749E+000,-2.4864993E+000,-1.0845182E+000, 2.5536119E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3988594E+000, 5.3642698E+000, 6.5707755E-004, 6.5707755E-004
 2.4360590E+001, 1.2168004E+001,-3.5812197E+000,-2.5221629E+000,-1.0906843E+000, 2.5544427E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3541980E+000, 4.9764911E+000, 6.5707755E-004, 6.5707755E-004
 2.4510885E+001, 1.2331164E+001,-3.4881844E+000,-2.5457457E+000,-1.0944489E+000, 2.5554315E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9673811E+000, 5.2053407E+000, 6.5707755E-004, 6.5707755E-004
 2.4661180E+001, 1.2414155E+001,-3.4914523E+000,-2.5646589E+000,-1.0990840E+000, 2.5564142E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1985332E+000, 5.2615164E+000, 6.5707755E-004, 6.5707755E-004
 2.4811474E+001, 1.2456941E+001,-3.4952456E+000,-2.5732555E+000,-1.1045184E+000, 2.5573954E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2597211E+000, 5.2864786E+000, 6.5707755E-004, 6.5707755E-004
 2.4961769E+001, 1.2478639E+001,-3.4770097E+000,-2.5652285E+000,-1.1109211E+000, 2.5582758E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2940864E+000, 5.3280381E+000, 6.5707755E-004, 6.5707755E-004
 2.5112064E+001, 1.2489195E+001,-3.4543275E+000,-2.5436282E+000,-1.1153856E+000, 2.5589724E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3412525E+000, 5.3784128E+000, 6.5707755E-004, 6.5707755E-004
 2.5262360E+001, 1.2494157E+001,-3.4397210E+000,-2.5052252E+000,-1.1209785E+000, 2.5594432E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3987849E+000, 5.4307914E+000, 6.5707755E-004, 6.5707755E-004
 2.5412655E+001, 1.2496443E+001,-3.4323191E+000,-2.4736965E+000,-1.1206829E+000, 2.5597012E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4506912E+000, 5.4723042E+000, 6.5707755E-004, 6.5707755E-004
 2.5562950E+001, 1.2497569E+001,-3.4375601E+000,-2.4412055E+000,-1.1245689E+000, 2.5597624E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4939764E+000, 5.4967946E+000, 6.5707755E-004, 6.5707755E-004
 2.5713243E+001, 1.2498323E+001,-3.4505763E+000,-2.4266355E+000,-1.1287010E+000, 2.5596725E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5181907E+000, 5.4949694E+000, 6.5707755E-004, 6.5707755E-004
 2.5863539E+001, 1.2499079E+001,-3.4689443E+000,-2.3970541E+000,-1.1310094E+000, 2.5594733E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5235031E+000, 5.5046310E+000, 6.5707755E-004, 6.5707755E-004
 2.6013834E+001, 1.2499875E+001,-3.4928378E+000,-2.3811370E+000,-1.1291235E+000, 2.5592169E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5158667E+000, 5.4993356E+000, 6.5707755E-004, 6.5707755E-004
 2.6164129E+001, 1.2500642E+001,-3.5198522E+000,-2.3795818E+000,-1.1345488E+000, 2.5589362E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5018127E+000, 5.4692177E+000, 6.5707755E-004, 6.5707755E-004
 2.6314425E+001, 1.2501247E+001,-3.5461656E+000,-2.3887473E+000,-1.1370989E+000, 2.5586532E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4667195E+000, 5.4317939E+000, 6.5707755E-004, 6.5707755E-004
 2.6464720E+001, 1.2501719E+001,-3.5661448E+000,-2.4077053E+000,-1.1394965E+000, 2.5583960E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4195732E+000, 5.3909307E+000, 6.5707755E-004, 6.5707755E-004
 2.6615013E+001, 1.2501974E+001,-3.5795695E+000,-2.4420400E+000,-1.1409720E+000, 2.5581674E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3716748E+000, 5.3419504E+000, 6.5707755E-004, 6.5707755E-004
 2.6765308E+001, 1.2501959E+001,-3.5857258E+000,-2.4866107E+000,-1.1427932E+000, 2.5579852E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3209589E+000, 5.2893875E+000, 6.5707755E-004, 6.5707755E-004
 2.6915604E+001, 1.2501764E+001,-3.5906783E+000,-2.5151911E+000,-1.1455674E+000, 2.5578460E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2751071E+000, 5.2528853E+000, 6.5707755E-004, 6.5707755E-004
 2.7065899E+001, 1.2501544E+001,-3.5933241E+000,-2.5378501E+000,-1.1460160E+000, 2.5577822E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2317938E+000, 5.2269120E+000, 6.5707755E-004, 6.5707755E-004
 2.7216194E+001, 1.2501150E+001,-3.5907929E+000,-2.5531590E+000,-1.1505449E+000, 2.5577984E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2093415E+000, 5.2092105E+000, 6.5707755E-004, 6.5707755E-004
 2.7366489E+001, 1.2500815E+001,-3.5873191E+000,-2.5555998E+000,-1.1523581E+000, 2.5579004E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2015543E+000, 5.2080960E+000, 6.5707755E-004, 6.5707755E-004
 2.7531813E+001, 1.2138021E+001,-3.5822630E+000,-2.5527764E+000,-1.1470807E+000, 2.5581107E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2051214E+000, 4.8584588E+000, 6.5707755E-004, 6.5707755E-004
 2.7697138E+001, 1.2326601E+001,-3.4780877E+000,-2.5323564E+000,-1.1550428E+000, 2.5583609E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8584679E+000, 5.1636727E+000, 6.5707755E-004, 6.5707755E-004
 2.7862461E+001, 1.2416409E+001,-3.4888636E+000,-2.5017649E+000,-1.1576056E+000, 2.5585508E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1783311E+000, 5.2707336E+000, 6.5707755E-004, 6.5707755E-004
 2.8027786E+001, 1.2460004E+001,-3.5075142E+000,-2.4705380E+000,-1.1608404E+000, 2.5588348E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2903564E+000, 5.3236704E+000, 6.5707755E-004, 6.5707755E-004
 2.8193111E+001, 1.2481128E+001,-3.5167984E+000,-2.4298911E+000,-1.1632021E+000, 2.5591339E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3470828E+000, 5.3737960E+000, 6.5707755E-004, 6.5707755E-004
 2.8358435E+001, 1.2491210E+001,-3.5225115E+000,-2.3852748E+000,-1.1682243E+000, 2.5593773E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3980117E+000, 5.4177589E+000, 6.5707755E-004, 6.5707755E-004
 2.8523760E+001, 1.2495928E+001,-3.5264115E+000,-2.3310374E+000,-1.1745220E+000, 2.5595414E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4460038E+000, 5.4665169E+000, 6.5707755E-004, 6.5707755E-004
 2.8689083E+001, 1.2498107E+001,-3.5314755E+000,-2.2743714E+000,-1.1798339E+000, 2.5596132E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4943158E+000, 5.5149856E+000, 6.5707755E-004, 6.5707755E-004
 2.8854408E+001, 1.2499143E+001,-3.5387354E+000,-2.2264672E+000,-1.1810792E+000, 2.5596361E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5406498E+000, 5.5554212E+000, 6.5707755E-004, 6.5707755E-004
 2.9019733E+001, 1.2499721E+001,-3.5476968E+000,-2.1858478E+000,-1.1892195E+000, 2.5596417E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5770194E+000, 5.5795165E+000, 6.5707755E-004, 6.5707755E-004
 2.9185057E+001, 1.2500138E+001,-3.5580083E+000,-2.1339849E+000,-1.1981405E+000, 2.5596828E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6079818E+000, 5.6125642E+000, 6.5707755E-004, 6.5707755E-004
 2.9350382E+001, 1.2500492E+001,-3.5680498E+000,-2.0961489E+000,-1.2045703E+000, 2.5597749E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6316022E+000, 5.6342825E+000, 6.5707755E-004, 6.5707755E-004
 2.9515705E+001, 1.2500771E+001,-3.5768780E+000,-2.0615770E+000,-1.2118234E+000, 2.5599278E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6477849E+000, 5.6530523E+000, 6.5707755E-004, 6.5707755E-004
 2.9681030E+001, 1.2500993E+001,-3.5816981E+000,-2.0493670E+000,-1.2182262E+000, 2.5600958E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6617255E+000, 5.6542622E+000, 6.5707755E-004, 6.5707755E-004
 2.9846355E+001, 1.2501119E+001,-3.5835483E+000,-2.0254931E+000,-1.2259719E+000, 2.5602378E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6637822E+000, 5.6686664E+000, 6.5707755E-004, 6.5707755E-004
 3.0011679E+001, 1.2501121E+001,-3.5849181E+000,-2.0154544E+000,-1.2353049E+000, 2.5603303E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6702908E+000, 5.6680039E+000, 6.5707755E-004, 6.5707755E-004
 3.0177004E+001, 1.2501004E+001,-3.5850926E+000,-2.0069999E+000,-1.2423971E+000, 2.5603462E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6703258E+000, 5.6690748E+000, 6.5707755E-004, 6.5707755E-004
 3.0342327E+001, 1.2500845E+001,-3.5870318E+000,-2.0129958E+000,-1.2505684E+000, 2.5602808E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6719588E+000, 5.6528094E+000, 6.5707755E-004, 6.5707755E-004
 3.0507652E+001, 1.2500674E+001,-3.5894886E+000,-2.0123740E+000,-1.2534206E+000, 2.5601527E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6614019E+000, 5.6479511E+000, 6.5707755E-004, 6.5707755E-004
 3.0672977E+001, 1.2500537E+001,-3.5888362E+000,-2.0096194E+000,-1.2583436E+000, 2.5599847E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6519534E+000, 5.6462974E+000, 6.5707755E-004, 6.5707755E-004
